cluster id	num of members	protein name	role_ids	attributes	locus	db
8034	1	IS5-like element ISAha2 family transposase	0		AB895_RS16950	B8342
8035	1	IS5 family transposase	0		AB895_RS17090	B8342
8036	1	IS5-like element ISAba31 family transposase	0		AB895_RS17340	B8342
8037	1	hypothetical protein	0		AB895_RS17475	B8342
8038	1	alpha/beta hydrolase	0		AB895_RS17480	B8342
8039	1	hypothetical protein	0		AB895_RS17485	B8342
8040	1	DUF2523 domain-containing protein	0		AB895_RS17490	B8342
8041	1	zonula occludens toxin	0		AB895_RS17495	B8342
8042	1	hypothetical protein	0		AB895_RS17500	B8342
8043	1	hypothetical protein	0		AB895_RS17505	B8342
8044	1	hypothetical protein	0		AB895_RS17510	B8342
8045	1	hypothetical protein	0		AB895_RS17515	B8342
8046	1	hypothetical protein	0		AB895_RS17520	B8342
8047	1	hypothetical protein	0		AB895_RS17525	B8342
8048	1	hypothetical protein	0		AB895_RS17530	B8342
8049	1	ATP-binding protein	0		AB895_RS17535	B8342
8050	1	hypothetical protein	0		AB895_RS17540	B8342
8051	1	hypothetical protein	0		AB895_RS17545	B8342
8052	1	hypothetical protein	0		AB895_RS17550	B8342
8053	1	recombinase	0		AB895_RS17555	B8342
8054	1	reverse transcriptase	0		AB895_RS17560	B8342
8055	1	hypothetical protein	0		AB895_RS17565	B8342
8056	1	N-acetyltransferase	0		AB895_RS17570	B8342
8057	1	MFS transporter	0		AB895_RS17575	B8342
8058	1	thioesterase	0		AB895_RS17580	B8342
8059	1	hypothetical protein	0		AB895_RS17585	B8342
8060	1	hypothetical protein	0		AB895_RS17590	B8342
8061	1	ACP S-malonyltransferase	0		AB895_RS17595	B8342
8062	1	acyl carrier protein	0		AB895_RS17600	B8342
8063	1	hypothetical protein	0		AB895_RS17605	B8342
8064	1	hypothetical protein	0		AB895_RS17610	B8342
8065	1	D-alanine--poly(phosphoribitol) ligase subunit DltA	0		AB895_RS17615	B8342
8066	1	hypothetical protein	0		AB895_RS17620	B8342
8067	1	hypothetical protein	0		AB895_RS17625	B8342
8068	1	XRE family transcriptional regulator	0		AB895_RS17630	B8342
8069	1	XRE family transcriptional regulator	0		AB895_RS17635	B8342
8070	1	serine/threonine-protein phosphatase 2	0		AB895_RS17640	B8342
8071	1	hypothetical protein	0		AB895_RS17645	B8342
8072	1	CoA transferase	0		AB895_RS17700	B8342
8073	1	hydroxymethylglutaryl-CoA lyase	0		AB895_RS17705	B8342
8074	1	citrate transporter	0		AB895_RS17710	B8342
8075	1	IclR family transcriptional regulator	0		AB895_RS17715	B8342
8076	1	outer membrane porin, OprD family	0		AB895_RS17730	B8342
8077	1	MFS transporter	0		AB895_RS17735	B8342
8078	1	KR domain-containing protein	0		AB895_RS17740	B8342
8079	1	sugar phosphate isomerase/epimerase	0		AB895_RS17745	B8342
8080	1	YciI family protein	0		AB895_RS17750	B8342
8081	1	hypothetical protein	0		AB895_RS17780	B8342
8082	1	hypothetical protein	0		AB895_RS17785	B8342
8083	1	hypothetical protein	0		AB895_RS17790	B8342
8084	1	tannase/feruloyl esterase family alpha/beta hydrolase	0		AB895_RS17965	B8342
8085	1	DUF4113 domain-containing protein	0		AB895_RS19115	B8342
8086	1	restriction endonuclease	0		AB895_RS19165	B8342
8087	1	glycosyl hydrolase 108	0		AB895_RS19170	B8342
8088	1	hypothetical protein	0		AB895_RS19175	B8342
8089	1	hypothetical protein	0		AB895_RS19180	B8342
8091	1	hypothetical protein	0		C2U32_RS00280	ABNIH28
8092	1	IS5-like element ISAba10 family transposase	0		C2U32_RS00415	ABNIH28
8093	1	hypothetical protein	0		C2U32_RS00630	ABNIH28
8094	1	IS256 family transposase	0		C2U32_RS00745	ABNIH28
8095	1	DUF3987 domain-containing protein	0		C2U32_RS00750	ABNIH28
8096	1	hypothetical protein	0		C2U32_RS00755	ABNIH28
8097	1	hypothetical protein	0		C2U32_RS00760	ABNIH28
8098	1	hypothetical protein	0		C2U32_RS00765	ABNIH28
8099	1	type I restriction endonuclease subunit R	0		C2U32_RS00770	ABNIH28
8100	1	hypothetical protein	0		C2U32_RS00790	ABNIH28
8101	1	restriction endonuclease subunit S	0	FS	C2U32_RS00800	ABNIH28
8102	1	type I restriction-modification system subunit M	0		C2U32_RS00805	ABNIH28
8103	1	IS5-like element ISAba31 family transposase	0		C2U32_RS00810	ABNIH28
8104	1	hypothetical protein	0		C2U32_RS00815	ABNIH28
8105	1	TIR domain-containing protein	0		C2U32_RS00820	ABNIH28
8106	1	hypothetical protein	0		C2U32_RS00830	ABNIH28
8107	1	IS5 family transposase	0		C2U32_RS00840	ABNIH28
8108	1	IS5-like element ISAba31 family transposase	0		C2U32_RS00850	ABNIH28
8109	1	hypothetical protein	0		C2U32_RS00855	ABNIH28
8110	1	IS5/IS1182 family transposase	0		C2U32_RS01470	ABNIH28
8111	1	IS256-like element ISAba26 family transposase	0		C2U32_RS01480	ABNIH28
8112	1	IS5-like element ISAba31 family transposase	0		C2U32_RS01640	ABNIH28
8113	1	IS3 family transposase	0		C2U32_RS01710	ABNIH28
8114	1	hypothetical protein	0		C2U32_RS01960	ABNIH28
8115	1	hypothetical protein	0		C2U32_RS01985	ABNIH28
8116	1	IS3-like element ISAba22 family transposase	0		C2U32_RS01990	ABNIH28
8117	1	hypothetical protein	0		C2U32_RS02065	ABNIH28
8118	1	hypothetical protein	0		C2U32_RS02105	ABNIH28
8119	1	hypothetical protein	0		C2U32_RS02115	ABNIH28
8120	1	hypothetical protein	0		C2U32_RS02165	ABNIH28
8121	1	hypothetical protein	0		C2U32_RS02170	ABNIH28
8122	1	lysis protein	0		C2U32_RS02175	ABNIH28
8123	1	hypothetical protein	0		C2U32_RS02185	ABNIH28
8124	1	hypothetical protein	0		C2U32_RS02195	ABNIH28
8125	1	DNA polymerase V	0		C2U32_RS02205	ABNIH28
8126	1	hypothetical protein	0		C2U32_RS02215	ABNIH28
8127	1	IS5 family transposase ISAba13	0		C2U32_RS02335	ABNIH28
8128	1	IS5-like element IS17 family transposase	0		C2U32_RS02355	ABNIH28
8129	1	IS5-like element ISAba31 family transposase	0		C2U32_RS02635	ABNIH28
8130	1	IS3 family transposase	0		C2U32_RS02910	ABNIH28
8131	1	helix-turn-helix domain-containing protein	0		C2U32_RS02915	ABNIH28
8132	1	hypothetical protein	0		C2U32_RS03275	ABNIH28
8133	1	IS256 family transposase	0		C2U32_RS03625	ABNIH28
8134	1	IS5-like element ISAba31 family transposase	0		C2U32_RS03795	ABNIH28
8135	1	transposase	0		C2U32_RS03950	ABNIH28
8136	1	transposase	0		C2U32_RS03955	ABNIH28
8137	1	IS5-like element ISAba31 family transposase	0		C2U32_RS04025	ABNIH28
8138	1	IS5-like element ISAba31 family transposase	0		C2U32_RS04145	ABNIH28
8139	1	hypothetical protein	0		C2U32_RS04150	ABNIH28
8140	1	hypothetical protein	0		C2U32_RS04395	ABNIH28
8141	1	IS5 family transposase ISAba27	0		C2U32_RS04880	ABNIH28
8142	1	IS5 family transposase	0		C2U32_RS05000	ABNIH28
8143	1	hypothetical protein	0		C2U32_RS05060	ABNIH28
8144	1	hypothetical protein	0		C2U32_RS05065	ABNIH28
8145	1	hypothetical protein	0		C2U32_RS05070	ABNIH28
8146	1	hypothetical protein	0		C2U32_RS05345	ABNIH28
8147	1	IS3-like element ISAba19 family transposase	0		C2U32_RS05510	ABNIH28
8148	1	transposase	0		C2U32_RS05580	ABNIH28
8149	1	transposase	0		C2U32_RS05585	ABNIH28
8150	1	IS5-like element ISAba31 family transposase	0		C2U32_RS06435	ABNIH28
8151	1	IS3-like element ISAba19 family transposase	0		C2U32_RS06585	ABNIH28
8152	1	IS3-like element ISAba22 family transposase	0		C2U32_RS07630	ABNIH28
8153	1	hypothetical protein	0		C2U32_RS08110	ABNIH28
8154	1	IS3-like element ISAba22 family transposase	0		C2U32_RS08420	ABNIH28
8155	1	hypothetical protein	0		C2U32_RS08450	ABNIH28
8156	1	hypothetical protein	0		C2U32_RS08485	ABNIH28
8157	1	hypothetical protein	0		C2U32_RS08490	ABNIH28
8158	1	DUF3850 domain-containing protein	0		C2U32_RS08640	ABNIH28
8159	1	hypothetical protein	0		C2U32_RS08655	ABNIH28
8160	1	hypothetical protein	0	FG-Out	C2U32_RS08670	ABNIH28
8161	1	hypothetical protein	0		C2U32_RS08675	ABNIH28
8162	1	transcriptional regulator	0		C2U32_RS08680	ABNIH28
8163	1	XRE family transcriptional regulator	0		C2U32_RS08685	ABNIH28
8164	1	ATPase AAA	0		C2U32_RS08700	ABNIH28
8165	1	hypothetical protein	0		C2U32_RS08715	ABNIH28
8166	1	hypothetical protein	0		C2U32_RS08720	ABNIH28
8167	1	hypothetical protein	0		C2U32_RS08725	ABNIH28
8168	1	helix-turn-helix domain-containing protein	0		C2U32_RS08930	ABNIH28
8169	1	IS3 family transposase	0		C2U32_RS08935	ABNIH28
8170	1	IS3-like element ISAba19 family transposase	0		C2U32_RS09325	ABNIH28
8171	1	IS5-like element ISAba13 family transposase	0		C2U32_RS09715	ABNIH28
8172	1	IS3 family transposase	0		C2U32_RS09955	ABNIH28
8173	1	hypothetical protein	0		C2U32_RS09960	ABNIH28
8174	1	DDE transposase family protein	0		C2U32_RS09970	ABNIH28
8175	1	hypothetical protein	0		C2U32_RS09975	ABNIH28
8176	1	hypothetical protein	0		C2U32_RS09985	ABNIH28
8177	1	IS5-like element ISAba31 family transposase	0		C2U32_RS10060	ABNIH28
8178	1	helix-turn-helix domain-containing protein	0		C2U32_RS10115	ABNIH28
8179	1	IS3 family transposase	0		C2U32_RS10120	ABNIH28
8180	1	IS5/IS1182 family transposase	0		C2U32_RS10380	ABNIH28
8181	1	IS256 family transposase ISAba26	0		C2U32_RS10585	ABNIH28
8182	1	IS3 family transposase	0		C2U32_RS10790	ABNIH28
8183	1	IS3-like element ISAba19 family transposase	0		C2U32_RS11050	ABNIH28
8184	1	DDE transposase	0		C2U32_RS11235	ABNIH28
8185	1	IS5/IS1182 family transposase	0		C2U32_RS11270	ABNIH28
8186	1	IS5-like element ISAba13 family transposase	0		C2U32_RS11340	ABNIH28
8187	1	IS3-like element ISAba19 family transposase	0		C2U32_RS11510	ABNIH28
8188	1	DDE domain-containing protein	0		C2U32_RS11515	ABNIH28
8189	1	prepilin-type cleavage/methylation domain-containing protein	0		C2U32_RS12635	ABNIH28
8190	1	IS3-like element ISAba19 family transposase	0		C2U32_RS13015	ABNIH28
8191	1	helix-turn-helix domain-containing protein	0		C2U32_RS13065	ABNIH28
8192	1	IS3 family transposase	0		C2U32_RS13070	ABNIH28
8193	1	IS5-like element ISAba31 family transposase	0		C2U32_RS13095	ABNIH28
8194	1	hypothetical protein	0		C2U32_RS13125	ABNIH28
8195	1	IS3-like element ISAba22 family transposase	0		C2U32_RS13160	ABNIH28
8196	1	ImmA/IrrE family metallo-endopeptidase	0		C2U32_RS13170	ABNIH28
8197	1	XRE family transcriptional regulator	0		C2U32_RS13175	ABNIH28
8198	1	hypothetical protein	0		C2U32_RS13180	ABNIH28
8199	1	hypothetical protein	0		C2U32_RS13185	ABNIH28
8200	1	IS3-like element ISAba19 family transposase	0		C2U32_RS13190	ABNIH28
8201	1	hypothetical protein	0		C2U32_RS13200	ABNIH28
8202	1	DUF2813 domain-containing protein	0		C2U32_RS13205	ABNIH28
8203	1	hypothetical protein	0		C2U32_RS13210	ABNIH28
8204	1	hypothetical protein	0		C2U32_RS13830	ABNIH28
8205	1	transposase	0		C2U32_RS14215	ABNIH28
8206	1	transposase	0		C2U32_RS14220	ABNIH28
8207	1	transposase	0		C2U32_RS14320	ABNIH28
8208	1	transposase	0		C2U32_RS14325	ABNIH28
8209	1	IS256 family transposase	0		C2U32_RS14540	ABNIH28
8210	1	hypothetical protein	0		C2U32_RS14725	ABNIH28
8211	1	2OG-Fe(II) oxygenase	0		C2U32_RS14735	ABNIH28
8212	1	IS256 family transposase	0		C2U32_RS14775	ABNIH28
8213	1	type II toxin-antitoxin system HipA family toxin	0		C2U32_RS14965	ABNIH28
8214	1	XRE family transcriptional regulator	0		C2U32_RS14970	ABNIH28
8215	1	site-specific recombinase	0		C2U32_RS14975	ABNIH28
8216	1	hypothetical protein	0		C2U32_RS14980	ABNIH28
8217	1	hypothetical protein	0		C2U32_RS14985	ABNIH28
8218	1	IS5 family transposase ISAba27	0		C2U32_RS14990	ABNIH28
8219	1	cell envelope biogenesis protein OmpA	0		C2U32_RS15005	ABNIH28
8220	1	hypothetical protein	0		C2U32_RS15040	ABNIH28
8221	1	type I secretion system permease/ATPase	0		C2U32_RS15045	ABNIH28
8222	1	secretion protein HlyD	0		C2U32_RS15050	ABNIH28
8223	1	catalase	0		C2U32_RS15065	ABNIH28
8224	1	peroxidase	0		C2U32_RS15070	ABNIH28
8225	1	hypothetical protein	0		C2U32_RS15075	ABNIH28
8226	1	alkanesulfonate monooxygenase, FMNH(2)-dependent	0		C2U32_RS15080	ABNIH28
8227	1	transposase	0		C2U32_RS15455	ABNIH28
8228	1	transposase	0		C2U32_RS15460	ABNIH28
8229	1	IS3-like element ISAba22 family transposase	0		C2U32_RS15565	ABNIH28
8230	1	hypothetical protein	0		C2U32_RS15580	ABNIH28
8231	1	IS3-like element ISAba19 family transposase	0		C2U32_RS15585	ABNIH28
8232	1	hypothetical protein	0		C2U32_RS15590	ABNIH28
8233	1	IS5-like element ISAba31 family transposase	0		C2U32_RS15665	ABNIH28
8234	1	hypothetical protein	0		C2U32_RS15670	ABNIH28
8235	1	HNH endonuclease	0		C2U32_RS15675	ABNIH28
8236	1	hypothetical protein	0		C2U32_RS15680	ABNIH28
8237	1	thiamine biosynthesis protein ThiF	0		C2U32_RS15685	ABNIH28
8238	1	nucleotidyltransferase	0		C2U32_RS15690	ABNIH28
8239	1	ImmA/IrrE family metallo-endopeptidase	0		C2U32_RS15695	ABNIH28
8240	1	hypothetical protein	0		C2U32_RS15700	ABNIH28
8241	1	hypothetical protein	0		C2U32_RS15705	ABNIH28
8242	1	hypothetical protein	0		C2U32_RS15710	ABNIH28
8243	1	IS5-like element ISAba31 family transposase	0		C2U32_RS15930	ABNIH28
8244	1	IS256 family transposase	0		C2U32_RS16195	ABNIH28
8245	1	IS5-like element ISAba31 family transposase	0		C2U32_RS16790	ABNIH28
8246	1	IS3 family transposase	0		C2U32_RS17280	ABNIH28
8247	1	helix-turn-helix domain-containing protein	0		C2U32_RS17285	ABNIH28
8248	1	IS5 family transposase	0		C2U32_RS17955	ABNIH28
8249	1	DUF1643 domain-containing protein	0		C2U32_RS18595	ABNIH28
8250	1	IS256 family transposase	0		C2U32_RS18610	ABNIH28
8251	1	hypothetical protein	0		C2U32_RS18620	ABNIH28
8252	1	XRE family transcriptional regulator	0		C2U32_RS18680	ABNIH28
8253	1	IS3-like element ISAba14 family transposase	0		C2U32_RS18765	ABNIH28
8254	1	hypothetical protein	0		C2U32_RS19095	ABNIH28
8255	1	hypothetical protein	0		C2U32_RS19130	ABNIH28
8256	1	type I restriction-modification system subunit M	0		C2U32_RS19135	ABNIH28
8257	1	restriction endonuclease subunit S	0		C2U32_RS19140	ABNIH28
8258	1	hypothetical protein	0		C2U32_RS19145	ABNIH28
8259	1	deoxyribonuclease HsdR	0		C2U32_RS19150	ABNIH28
8260	1	hypothetical protein	0		C2U32_RS19160	ABNIH28
8261	1	hypothetical protein	0		C2U32_RS18915	ABNIH28
8262	1	alkyl sulfatase	0		C2U32_RS19215	ABNIH28
8263	1	IS5-like element IS17 family transposase	0		C2U32_RS19220	ABNIH28
8265	1	IS256 family transposase ISAba26	0		C2U32_RS19405	ABNIH28
8266	1	GlxA family transcriptional regulator	0		C2U32_RS19510	ABNIH28
8267	1	creatininase	0		C2U32_RS19515	ABNIH28
8268	1	MFS transporter	0		C2U32_RS19520	ABNIH28
8269	1	drug/metabolite DMT transporter permease	0		C2U32_RS19525	ABNIH28
8270	1	hypothetical protein	0		C2U32_RS19560	ABNIH28
8271	1	hypothetical protein	0	FG-Out	C2U32_RS19565	ABNIH28
8272	1	sel1 repeat family protein	0		C2U32_RS19575	ABNIH28
8273	1	diaminopimelate decarboxylase	0		C2U32_RS19580	ABNIH28
8274	1	hypothetical protein	0		C2U32_RS19590	ABNIH28
8275	1	IS3 family transposase	0		C2U32_RS19595	ABNIH28
8276	1	hypothetical protein	0		C2U32_RS19600	ABNIH28
8277	1	hypothetical protein	0		C2U32_RS19605	ABNIH28
8278	1	ATPase AAA	0		C2U32_RS19615	ABNIH28
8279	1	type II toxin-antitoxin system Phd/YefM family antitoxin	0		C2U32_RS19620	ABNIH28
8280	1	type II toxin-antitoxin system RelE/ParE family toxin	0		C2U32_RS19625	ABNIH28
8281	1	XRE family transcriptional regulator	0		C2U32_RS19630	ABNIH28
8282	1	hypothetical protein	0		C2U32_RS19635	ABNIH28
8283	1	hypothetical protein	0		C2U32_RS19640	ABNIH28
8284	1	hypothetical protein	0		C2U32_RS19680	ABNIH28
8285	1	site-specific integrase	0		C2U32_RS19690	ABNIH28
8286	1	hypothetical protein	0		C2U32_RS19695	ABNIH28
8287	1	hypothetical protein	0		C2U32_RS19700	ABNIH28
8288	1	hypothetical protein	0		C2U32_RS19710	ABNIH28
8289	1	AlpA family phage regulatory protein	0		C2U32_RS19715	ABNIH28
8290	1	hypothetical protein	0		C2U32_RS19725	ABNIH28
8291	1	NAD(+) diphosphatase	0		C2U32_RS19730	ABNIH28
8292	1	cryptochrome/photolyase family protein	0		C2U32_RS19735	ABNIH28
8293	1	DUF2256 domain-containing protein	0		C2U32_RS19740	ABNIH28
8294	1	TIGR03643 family protein	0		C2U32_RS19745	ABNIH28
8295	1	PLP-dependent aminotransferase family protein	0		C2U32_RS19750	ABNIH28
8296	1	RepB family plasmid replication initiator protein	0		C2U32_RS19770	ABNIH28
8297	1	hypothetical protein	0		C2U32_RS19775	ABNIH28
8298	1	hypothetical protein	0		C2U32_RS19780	ABNIH28
8299	1	hypothetical protein	0		C2U32_RS19785	ABNIH28
8300	1	IS5 family transposase	0		C2U32_RS19790	ABNIH28
8301	1	hypothetical protein	0		C2U32_RS19795	ABNIH28
8302	1	alpha/beta hydrolase	0		C2U32_RS19815	ABNIH28
8303	1	hypothetical protein	0		C2U32_RS19820	ABNIH28
8304	1	MFS transporter	0		C2U32_RS19825	ABNIH28
8305	1	IS6 family transposase	0		C2U32_RS19835	ABNIH28
8306	1	hypothetical protein	0		C2U32_RS19840	ABNIH28
8307	1	molecular chaperone	0		C2U32_RS19845	ABNIH28
8308	1	fimbrial biogenesis outer membrane usher protein	0		C2U32_RS19850	ABNIH28
8309	1	hypothetical protein	0		C2U32_RS19855	ABNIH28
8310	1	hypothetical protein	0		C2U32_RS19895	ABNIH28
8311	1	hypothetical protein	0		C2U32_RS19935	ABNIH28
8312	1	hypothetical protein	0	FG-Out	C2U32_RS19940	ABNIH28
8313	1	site-specific integrase	0		C2U32_RS19945	ABNIH28
8314	1	site-specific integrase	0		C2U32_RS19950	ABNIH28
8315	1	IS3 family transposase	0		C2U32_RS19960	ABNIH28
8316	1	hypothetical protein	0		C2U32_RS19970	ABNIH28
8317	1	hypothetical protein	0		C2U32_RS19975	ABNIH28
8318	1	hypothetical protein	0		C2U32_RS19985	ABNIH28
8319	1	hypothetical protein	0		C2U32_RS19990	ABNIH28
8320	1	excinuclease ABC subunit UvrA	0		C2U32_RS20000	ABNIH28
8321	1	NAD(P)/FAD-dependent oxidoreductase	0		C2U32_RS20005	ABNIH28
8322	1	S-formylglutathione hydrolase	0		C2U32_RS20010	ABNIH28
8323	1	DUF3422 domain-containing protein	0		C2U32_RS20015	ABNIH28
8324	1	S-(hydroxymethyl)glutathione synthase	0		C2U32_RS20020	ABNIH28
8325	1	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	0		C2U32_RS20025	ABNIH28
8326	1	hypothetical protein	0		C2U32_RS20030	ABNIH28
8327	1	glutamate--cysteine ligase	0		C2U32_RS20035	ABNIH28
8328	1	hypothetical protein	0		C2U32_RS20040	ABNIH28
8329	1	DUF2474 domain-containing protein	0		C2U32_RS20045	ABNIH28
8330	1	IS3-like element ISAba19 family transposase	0		C2U32_RS20050	ABNIH28
8331	1	cytochrome ubiquinol oxidase subunit I	0		C2U32_RS20060	ABNIH28
8332	1	metal/formaldehyde-sensitive transcriptional repressor	0		C2U32_RS20065	ABNIH28
8333	1	excinuclease ABC subunit UvrB	0		C2U32_RS20070	ABNIH28
8334	1	DUF488 domain-containing protein	0		C2U32_RS20075	ABNIH28
8335	1	hypothetical protein	0		C2U32_RS20080	ABNIH28
8336	1	hypothetical protein	0		C2U32_RS20085	ABNIH28
8337	1	ATP-dependent endonuclease	0		C2U32_RS20090	ABNIH28
8338	1	helicase	0		C2U32_RS20095	ABNIH28
8339	1	hypothetical protein	0		C2U32_RS20100	ABNIH28
8340	1	LysR family transcriptional regulator	0		C2U32_RS20110	ABNIH28
8341	1	hypothetical protein	0		C2U32_RS20115	ABNIH28
8342	1	IS6 family transposase	0		C2U32_RS20125	ABNIH28
8343	1	DUF4102 domain-containing protein	0		C2U32_RS20135	ABNIH28
8344	1	hypothetical protein	0		P795_RS01090	ZW851
8345	1	hypothetical protein	0		P795_RS03975	ZW851
8346	1	hypothetical protein	0		P795_RS03980	ZW851
8347	1	hypothetical protein	0		P795_RS05860	ZW851
8348	1	hypothetical protein	0		P795_RS08050	ZW851
8349	1	FAD-dependent oxidoreductase	0		P795_RS08055	ZW851
8350	1	APC family permease	0		P795_RS08060	ZW851
8351	1	aldehyde dehydrogenase	0	FG-Out	P795_RS08075	ZW851
8352	1	APC family permease	0		P795_RS08080	ZW851
8353	1	hypothetical protein	0		P795_RS08085	ZW851
8354	1	RloB domain-containing protein	0		P795_RS08325	ZW851
8355	1	hypothetical protein	0		P795_RS08330	ZW851
8356	1	DNA recombination protein RecF	0		P795_RS10690	ZW851
8357	1	hypothetical protein	0		P795_RS10695	ZW851
8358	1	hypothetical protein	0		P795_RS11905	ZW851
8359	1	hypothetical protein	0		P795_RS11910	ZW851
8360	1	hypothetical protein	0		P795_RS11925	ZW851
8361	1	SH3 domain-containing protein	0		P795_RS18430	ZW851
8362	1	hypothetical protein	0		P795_RS12235	ZW851
8363	1	hypothetical protein	0		P795_RS12250	ZW851
8364	1	hypothetical protein	0		P795_RS12345	ZW851
8365	1	restriction endonuclease subunit S	0		P795_RS13195	ZW851
8366	1	site-specific DNA-methyltransferase (adenine-specific)	0		P795_RS13200	ZW851
8367	1	type I restriction-modification system endonuclease	0		P795_RS13205	ZW851
8368	1	hypothetical protein	0		P795_RS14075	ZW851
8369	1	hypothetical protein	0		P795_RS14080	ZW851
8370	1	methyltransferase domain-containing protein	0		P795_RS14085	ZW851
8371	1	site-specific DNA-methyltransferase	0		P795_RS14090	ZW851
8372	1	HD domain-containing protein	0		P795_RS14095	ZW851
8373	1	hypothetical protein	0		P795_RS14120	ZW851
8374	1	hypothetical protein	0		P795_RS14125	ZW851
8375	1	TetR/AcrR family transcriptional regulator	0		P795_RS16880	ZW851
8376	1	ACP phosphodiesterase	0		P795_RS16890	ZW851
8377	1	hypothetical protein	0		P795_RS16895	ZW851
8378	1	avrd-related protein	0		P795_RS16900	ZW851
8379	1	zinc-binding alcohol dehydrogenase family protein	0		P795_RS16905	ZW851
8380	1	hypothetical protein	0		P795_RS16925	ZW851
8381	1	hypothetical protein	0		P795_RS16960	ZW851
8382	1	hypothetical protein	0		P795_RS16980	ZW851
8383	1	hypothetical protein	0		P795_RS16995	ZW851
8384	1	EpsG family protein	0		P795_RS17085	ZW851
8385	1	hypothetical protein	0		P795_RS17090	ZW851
8386	1	nucleotide sugar dehydrogenase	0		P795_RS17115	ZW851
8387	1	hypothetical protein	0		P795_RS17120	ZW851
8388	1	glycosyltransferase family 2 protein	0		P795_RS17125	ZW851
8389	1	glycosyl transferase	0		P795_RS17130	ZW851
8390	1	hypothetical protein	0		P795_RS17715	ZW851
8391	1	hypothetical protein	0		P795_RS17750	ZW851
8392	1	hypothetical protein	0		P795_RS17755	ZW851
8393	1	type I restriction endonuclease subunit R	0		P795_RS17765	ZW851
8394	1	DUF4357 domain-containing protein	0		P795_RS17770	ZW851
8395	1	restriction endonuclease subunit S	0		P795_RS17775	ZW851
